STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,city,city_name,NAME_acs,population,poverty_universe,poverty_below,poverty_rate,acs_year,state,county,tract,tract_area_km2
25,025,091100,25025091100,1400000US25025091100,911,Census Tract 911,G5020,S,422042,0,+42.3156248,-071.0556094,boston,Boston,,,,,,,,,,0.42200265056255015
25,025,091200,25025091200,1400000US25025091200,912,Census Tract 912,G5020,S,323612,0,+42.3163259,-071.0622198,boston,Boston,,,,,,,,,,0.32358279460182426
25,025,091400,25025091400,1400000US25025091400,914,Census Tract 914,G5020,S,325020,0,+42.3152689,-071.0698538,boston,Boston,,,,,,,,,,0.3249969975608535
25,025,091500,25025091500,1400000US25025091500,915,Census Tract 915,G5020,S,404167,0,+42.3114941,-071.0643707,boston,Boston,,,,,,,,,,0.40413023714081886
25,025,091600,25025091600,1400000US25025091600,916,Census Tract 916,G5020,S,313158,0,+42.3060353,-071.0611919,boston,Boston,,,,,,,,,,0.31312812391710476
25,025,091800,25025091800,1400000US25025091800,918,Census Tract 918,G5020,S,432066,0,+42.3073664,-071.0705167,boston,Boston,,,,,,,,,,0.43202580562070975
25,025,091900,25025091900,1400000US25025091900,919,Census Tract 919,G5020,S,481983,0,+42.3008408,-071.0755308,boston,Boston,,,,,,,,,,0.48194370274123105
25,025,092000,25025092000,1400000US25025092000,920,Census Tract 920,G5020,S,489739,0,+42.2996758,-071.0675668,boston,Boston,,,,,,,,,,0.4896966358616103
25,025,092200,25025092200,1400000US25025092200,922,Census Tract 922,G5020,S,582526,0,+42.2950131,-071.0661804,boston,Boston,,,,,,,,,,0.5824738395018136
25,025,092300,25025092300,1400000US25025092300,923,Census Tract 923,G5020,S,342974,0,+42.2939435,-071.0750607,boston,Boston,,,,,,,,,,0.3429492549794719
25,025,092400,25025092400,1400000US25025092400,924,Census Tract 924,G5020,S,594486,0,+42.2960408,-071.0849902,boston,Boston,,,,,,,,,,0.5944454569700699
25,025,100100,25025100100,1400000US25025100100,1001,Census Tract 1001,G5020,S,1036588,874,+42.2902498,-071.0873027,boston,Boston,,,,,,,,,,1.037392279006149
25,025,100200,25025100200,1400000US25025100200,1002,Census Tract 1002,G5020,S,350641,0,+42.2848003,-071.0857223,boston,Boston,,,,,,,,,,0.3506164460415691
25,025,100300,25025100300,1400000US25025100300,1003,Census Tract 1003,G5020,S,491877,0,+42.2827979,-071.0797972,boston,Boston,,,,,,,,,,0.49184163161097233
25,025,100400,25025100400,1400000US25025100400,1004,Census Tract 1004,G5020,S,626250,0,+42.2817867,-071.0708444,boston,Boston,,,,,,,,,,0.626201092555317
25,025,100500,25025100500,1400000US25025100500,1005,Census Tract 1005,G5020,S,857716,0,+42.2882316,-071.0707467,boston,Boston,,,,,,,,,,0.8576463965007604
25,025,100601,25025100601,1400000US25025100601,1006.01,Census Tract 1006.01,G5020,S,552586,0,+42.2908491,-071.0562794,boston,Boston,,,,,,,,,,0.552534539438565
25,025,100800,25025100800,1400000US25025100800,1008,Census Tract 1008,G5020,S,1746759,172846,+42.2775008,-071.0636843,boston,Boston,,,,,,,,,,1.9194340654325657
25,025,100900,25025100900,1400000US25025100900,1009,Census Tract 1009,G5020,S,953384,35935,+42.2740065,-071.0742308,boston,Boston,,,,,,,,,,0.9892383768000304
25,025,101001,25025101001,1400000US25025101001,1010.01,Census Tract 1010.01,G5020,S,1302132,3948,+42.2721326,-071.1017280,boston,Boston,,,,,,,,,,1.3060058767089289
25,025,101002,25025101002,1400000US25025101002,1010.02,Census Tract 1010.02,G5020,S,1164930,4637,+42.2740572,-071.0853267,boston,Boston,,,,,,,,,,1.16948319938651
25,025,101102,25025101102,1400000US25025101102,1011.02,Census Tract 1011.02,G5020,S,561192,0,+42.2787956,-071.0920463,boston,Boston,,,,,,,,,,0.5611515784878459
25,025,110401,25025110401,1400000US25025110401,1104.01,Census Tract 1104.01,G5020,S,522960,0,+42.2864371,-071.1225498,boston,Boston,,,,,,,,,,0.5229370827821338
25,025,110502,25025110502,1400000US25025110502,1105.02,Census Tract 1105.02,G5020,S,684300,0,+42.2829171,-071.1326050,boston,Boston,,,,,,,,,,0.6842729639413423
25,025,110601,25025110601,1400000US25025110601,1106.01,Census Tract 1106.01,G5020,S,1406478,8282,+42.2982511,-071.1399775,boston,Boston,,,,,,,,,,1.4147154346625885
25,025,120400,25025120400,1400000US25025120400,1204,Census Tract 1204,G5020,S,999846,0,+42.3139087,-071.1116638,boston,Boston,,,,,,,,,,0.9997919712205926
25,025,120700,25025120700,1400000US25025120700,1207,Census Tract 1207,G5020,S,310598,0,+42.3243205,-071.1109956,boston,Boston,,,,,,,,,,0.3105805513332853
25,025,130200,25025130200,1400000US25025130200,1302,Census Tract 1302,G5020,S,1352656,0,+42.2873319,-071.1570120,boston,Boston,,,,,,,,,,1.3526271778254533
25,025,130300,25025130300,1400000US25025130300,1303,Census Tract 1303,G5020,S,1442464,0,+42.2791297,-071.1507116,boston,Boston,,,,,,,,,,1.442423849593179
25,025,130402,25025130402,1400000US25025130402,1304.02,Census Tract 1304.02,G5020,S,1863873,32105,+42.2719594,-071.1668004,boston,Boston,,,,,,,,,,1.8959487026594832
25,025,140102,25025140102,1400000US25025140102,1401.02,Census Tract 1401.02,G5020,S,2087649,75460,+42.2446858,-071.1426123,boston,Boston,,,,,,,,,,2.16303416779912
25,025,071101,25025071101,1400000US25025071101,711.01,Census Tract 711.01,G5020,S,359031,0,+42.3359523,-071.0727888,boston,Boston,,,,,,,,,,0.35900136862532867
25,025,000201,25025000201,1400000US25025000201,2.01,Census Tract 2.01,G5020,S,599227,0,+42.3540651,-071.1611678,boston,Boston,,,,,,,,,,0.5992134216150217
25,025,000202,25025000202,1400000US25025000202,2.02,Census Tract 2.02,G5020,S,601636,0,+42.3526051,-071.1543443,boston,Boston,,,,,,,,,,0.6016217473095489
25,025,000301,25025000301,1400000US25025000301,3.01,Census Tract 3.01,G5020,S,571431,0,+42.3541444,-071.1688200,boston,Boston,,,,,,,,,,0.5714226604000582
25,025,000302,25025000302,1400000US25025000302,3.02,Census Tract 3.02,G5020,S,589979,46101,+42.3472585,-071.1676864,boston,Boston,,,,,,,,,,0.6360690966520969
25,025,000401,25025000401,1400000US25025000401,4.01,Census Tract 4.01,G5020,S,431042,0,+42.3438495,-071.1492929,boston,Boston,,,,,,,,,,0.4310301266374041
25,025,000402,25025000402,1400000US25025000402,4.02,Census Tract 4.02,G5020,S,806770,0,+42.3441742,-071.1588288,boston,Boston,,,,,,,,,,0.8067508719645533
25,025,000701,25025000701,1400000US25025000701,7.01,Census Tract 7.01,G5020,S,230440,0,+42.3469580,-071.1379847,boston,Boston,,,,,,,,,,0.23042919544180906
25,025,000502,25025000502,1400000US25025000502,5.02,Census Tract 5.02,G5020,S,847705,334529,+42.3315048,-071.1574973,boston,Boston,,,,,,,,,,1.1822100161211042
25,025,000601,25025000601,1400000US25025000601,6.01,Census Tract 6.01,G5020,S,495266,0,+42.3509820,-071.1456705,boston,Boston,,,,,,,,,,0.4952523982977473
25,025,040600,25025040600,1400000US25025040600,406,Census Tract 406,G5020,S,1434872,413598,+42.3832248,-071.0698352,boston,Boston,,,,,,,,,,1.8483156732017185
25,025,010205,25025010205,1400000US25025010205,102.05,Census Tract 102.05,G5020,S,182773,0,+42.3432726,-071.0994449,boston,Boston,,,,,,,,,,0.18276206079713622
25,025,110105,25025110105,1400000US25025110105,1101.05,Census Tract 1101.05,G5020,S,348074,0,+42.2988673,-071.1114074,boston,Boston,,,,,,,,,,0.34805491625401835
25,025,061203,25025061203,1400000US25025061203,612.03,Census Tract 612.03,G5020,S,352712,13894,+42.3416085,-071.0566283,boston,Boston,,,,,,,,,,0.3665720022255478
25,025,070103,25025070103,1400000US25025070103,701.03,Census Tract 701.03,G5020,S,107596,0,+42.3478532,-071.0598082,boston,Boston,,,,,,,,,,0.10759179899893953
25,025,030302,25025030302,1400000US25025030302,303.02,Census Tract 303.02,G5020,S,477388,0,+42.3601404,-071.0577232,boston,Boston,,,,,,,,,,0.47733974447948
25,025,070201,25025070201,1400000US25025070201,702.01,Census Tract 702.01,G5020,S,144031,0,+42.3500054,-071.0653769,boston,Boston,,,,,,,,,,0.1440195722344539
25,025,000806,25025000806,1400000US25025000806,8.06,Census Tract 8.06,G5020,S,1417183,0,+42.3636765,-071.1264765,boston,Boston,,,,,,,,,,1.4171167611509028
25,025,000102,25025000102,1400000US25025000102,1.02,Census Tract 1.02,G5020,S,1067435,0,+42.3590809,-071.1439885,boston,Boston,,,,,,,,,,1.0674005418544361
25,025,061201,25025061201,1400000US25025061201,612.01,Census Tract 612.01,G5020,S,562013,0,+42.3326075,-071.0576503,boston,Boston,,,,,,,,,,0.561958912208253
25,025,020305,25025020305,1400000US25025020305,203.05,Census Tract 203.05,G5020,S,297773,71961,+42.3667770,-071.0645674,boston,Boston,,,,,,,,,,0.3697009755258225
25,025,020304,25025020304,1400000US25025020304,203.04,Census Tract 203.04,G5020,S,145054,0,+42.3640512,-071.0609927,boston,Boston,,,,,,,,,,0.14504093725262768
25,025,130101,25025130101,1400000US25025130101,1301.01,Census Tract 1301.01,G5020,S,2667966,2565,+42.2922825,-071.1662440,boston,Boston,,,,,,,,,,2.6704831192772076
